Date,Site.ID,Daily.Mean.PM2.5.Concentration
4/6/2021,360050112,6.9
4/7/2021,360050112,5.8
4/8/2021,360050112,6.5
4/9/2021,360050112,4.2
4/10/2021,360050112,3.9
4/11/2021,360050112,2.7
4/12/2021,360050112,3.5
4/13/2021,360050112,3.4
4/14/2021,360050112,6
4/15/2021,360050112,3.7
4/16/2021,360050112,1.3
4/17/2021,360050112,1.5
4/18/2021,360050112,6
4/19/2021,360050112,9
4/20/2021,360050112,8.3
4/21/2021,360050112,4.2
4/22/2021,360050112,2.1
4/23/2021,360050112,3.3
4/24/2021,360050112,9.3
4/25/2021,360050112,7.5
4/26/2021,360050112,2.6
4/27/2021,360050112,5.3
4/28/2021,360050112,11.8
4/29/2021,360050112,15.2
4/30/2021,360050112,0.6
5/1/2021,360050112,1.3
5/2/2021,360050112,7
5/3/2021,360050112,4.7
5/4/2021,360050112,4.6
5/5/2021,360050112,2.7
5/6/2021,360050112,0.8
5/7/2021,360050112,2.4
5/8/2021,360050112,3.1
5/9/2021,360050112,2.7
5/10/2021,360050112,1.7
5/11/2021,360050112,2.2
5/12/2021,360050112,1.8
5/13/2021,360050112,3
5/14/2021,360050112,5.5
5/15/2021,360050112,7
5/16/2021,360050112,12.3
5/17/2021,360050112,9.2
5/18/2021,360050112,9
5/19/2021,360050112,9.3
5/20/2021,360050112,5.4
5/21/2021,360050112,6.9
5/22/2021,360050112,11.5
5/23/2021,360050112,5.7
5/24/2021,360050112,3
5/25/2021,360050112,5.9
5/26/2021,360050112,9.9
5/27/2021,360050112,3.2
5/28/2021,360050112,1.1
5/29/2021,360050112,0.4
5/30/2021,360050112,0.1
5/31/2021,360050112,2.2
6/1/2021,360050112,9.7
6/2/2021,360050112,6.3
6/3/2021,360050112,3.8
6/4/2021,360050112,6.3
6/5/2021,360050112,9.3
6/6/2021,360050112,13.9
6/7/2021,360050112,18.2
6/8/2021,360050112,13.8
6/9/2021,360050112,4.8
6/10/2021,360050112,3.3
6/11/2021,360050112,3.7
6/12/2021,360050112,2.9
6/13/2021,360050112,4.1
6/14/2021,360050112,2
6/15/2021,360050112,2.8
6/16/2021,360050112,1.7
6/17/2021,360050112,1.6
6/18/2021,360050112,7.1
6/19/2021,360050112,8.4
6/20/2021,360050112,9.5
6/21/2021,360050112,10.7
6/22/2021,360050112,2.5
6/23/2021,360050112,1.7
6/25/2021,360050112,2.3
6/26/2021,360050112,6.1
6/27/2021,360050112,8.8
6/28/2021,360050112,9.7
6/29/2021,360050112,10.9
6/30/2021,360050112,9.2
7/1/2021,360050112,4.9
7/2/2021,360050112,2.9
7/3/2021,360050112,-1.5
7/4/2021,360050112,25
7/5/2021,360050112,28.1
7/6/2021,360050112,16.5
7/7/2021,360050112,17
7/8/2021,360050112,7.6
7/9/2021,360050112,1.6
7/10/2021,360050112,4.7
7/11/2021,360050112,5.9
7/12/2021,360050112,5.2
7/15/2021,360050112,11.5
7/16/2021,360050112,14.6
7/17/2021,360050112,14.1
7/18/2021,360050112,5.3
7/19/2021,360050112,6.4
7/20/2021,360050112,60.7
7/21/2021,360050112,29.6
7/22/2021,360050112,9
7/23/2021,360050112,10.2
7/24/2021,360050112,11.1
7/25/2021,360050112,14.6
7/26/2021,360050112,32.2
7/27/2021,360050112,30.2
7/28/2021,360050112,15.8
7/29/2021,360050112,15.1
7/30/2021,360050112,10.5
7/31/2021,360050112,4.9
8/1/2021,360050112,6.3
8/2/2021,360050112,7.6
8/3/2021,360050112,7.2
8/4/2021,360050112,8.9
8/5/2021,360050112,8.7
8/6/2021,360050112,14
8/7/2021,360050112,11
8/8/2021,360050112,8.9
8/9/2021,360050112,7.5
8/10/2021,360050112,9.9
8/11/2021,360050112,12.1
8/12/2021,360050112,9.5
8/13/2021,360050112,9.4
8/14/2021,360050112,8.3
8/15/2021,360050112,6.5
8/16/2021,360050112,6.9
8/17/2021,360050112,6.2
8/18/2021,360050112,6.5
8/19/2021,360050112,4.3
8/20/2021,360050112,5
8/21/2021,360050112,6.4
8/22/2021,360050112,5.5
8/23/2021,360050112,5.9
8/24/2021,360050112,9.2
8/25/2021,360050112,13.8
8/26/2021,360050112,18.8
8/27/2021,360050112,13.9
8/28/2021,360050112,8.4
8/29/2021,360050112,7.6
8/30/2021,360050112,11.3
8/31/2021,360050112,9.7
9/1/2021,360050112,8.8
9/2/2021,360050112,4.4
9/3/2021,360050112,3.5
9/4/2021,360050112,4.3
9/5/2021,360050112,7.2
9/6/2021,360050112,8.4
9/7/2021,360050112,6
9/8/2021,360050112,9.6
9/9/2021,360050112,8.3
9/10/2021,360050112,5.1
9/11/2021,360050112,6.7
9/12/2021,360050112,9.3
9/13/2021,360050112,9.4
9/14/2021,360050112,8.4
9/15/2021,360050112,15
9/16/2021,360050112,6.3
9/17/2021,360050112,9.1
9/18/2021,360050112,8.9
9/19/2021,360050112,5.9
9/20/2021,360050112,5.8
9/21/2021,360050112,5.3
9/22/2021,360050112,6.8
9/23/2021,360050112,8.1
9/24/2021,360050112,4.5
9/25/2021,360050112,5.9
9/26/2021,360050112,5.6
9/27/2021,360050112,5.7
9/28/2021,360050112,7.9
9/29/2021,360050112,3.7
9/30/2021,360050112,4.3
10/1/2021,360050112,4.1
10/2/2021,360050112,6.8
10/3/2021,360050112,11.7
10/4/2021,360050112,8.4
10/5/2021,360050112,4
10/6/2021,360050112,6
10/7/2021,360050112,10.4
10/8/2021,360050112,10.8
10/9/2021,360050112,9.8
10/10/2021,360050112,7.1
10/11/2021,360050112,6.5
10/12/2021,360050112,7.4
10/13/2021,360050112,11
10/14/2021,360050112,9.3
10/15/2021,360050112,10.7
10/16/2021,360050112,8.6
10/17/2021,360050112,4.1
10/18/2021,360050112,3.2
10/19/2021,360050112,4.1
10/20/2021,360050112,7.1
10/21/2021,360050112,10.7
10/22/2021,360050112,7.5
10/23/2021,360050112,5.1
10/24/2021,360050112,7.1
10/25/2021,360050112,10.3
10/26/2021,360050112,3.3
10/27/2021,360050112,4.1
10/28/2021,360050112,6.2
10/29/2021,360050112,6.5
10/30/2021,360050112,5.9
10/31/2021,360050112,6.1
1/1/2021,360050133,6.9
1/4/2021,360050133,5.5
1/7/2021,360050133,3
1/10/2021,360050133,4.6
1/13/2021,360050133,21.5
1/16/2021,360050133,3.9
1/19/2021,360050133,7.5
1/22/2021,360050133,6.3
1/25/2021,360050133,4.1
1/28/2021,360050133,3.2
1/31/2021,360050133,5.3
2/3/2021,360050133,2.4
2/6/2021,360050133,5.3
2/9/2021,360050133,13.5
2/12/2021,360050133,4.6
2/15/2021,360050133,9.4
2/18/2021,360050133,4.1
2/21/2021,360050133,13.6
2/24/2021,360050133,6.6
2/27/2021,360050133,4.7
3/2/2021,360050133,3
3/5/2021,360050133,2.4
3/8/2021,360050133,5.1
3/11/2021,360050133,20.1
3/14/2021,360050133,3.7
3/17/2021,360050133,7.3
3/20/2021,360050133,5.7
3/23/2021,360050133,4.8
3/26/2021,360050133,5.2
3/29/2021,360050133,3.1
4/1/2021,360050133,3
4/4/2021,360050133,10.2
4/7/2021,360050133,5
4/10/2021,360050133,6.8
4/13/2021,360050133,3.5
4/16/2021,360050133,2.3
4/19/2021,360050133,8.5
4/22/2021,360050133,2.7
4/25/2021,360050133,8.3
4/28/2021,360050133,11.4
5/1/2021,360050133,1.7
5/4/2021,360050133,5
5/7/2021,360050133,3.1
5/10/2021,360050133,2.7
5/13/2021,360050133,4
5/16/2021,360050133,8
5/19/2021,360050133,8.9
5/22/2021,360050133,11.6
5/25/2021,360050133,8.4
5/28/2021,360050133,3.3
5/31/2021,360050133,3.4
6/3/2021,360050133,7.3
6/6/2021,360050133,14.4
6/9/2021,360050133,8.3
6/12/2021,360050133,6.5
6/15/2021,360050133,5.4
6/18/2021,360050133,10
6/21/2021,360050133,13.3
6/24/2021,360050133,5.7
6/27/2021,360050133,10.5
6/30/2021,360050133,11.1
7/9/2021,360050133,4.9
7/12/2021,360050133,7.2
7/15/2021,360050133,9.7
7/18/2021,360050133,4.5
7/21/2021,360050133,23.5
7/24/2021,360050133,8.8
7/27/2021,360050133,25
7/30/2021,360050133,8.2
8/2/2021,360050133,6
8/5/2021,360050133,7.2
8/8/2021,360050133,8.5
8/11/2021,360050133,12.5
8/14/2021,360050133,7.9
8/17/2021,360050133,5.6
8/20/2021,360050133,4.7
8/23/2021,360050133,5.5
8/26/2021,360050133,18.1
8/29/2021,360050133,5.7
9/1/2021,360050133,8.3
9/4/2021,360050133,4.1
9/7/2021,360050133,5.5
9/10/2021,360050133,3.8
9/13/2021,360050133,8.9
9/16/2021,360050133,4.9
9/19/2021,360050133,5
9/22/2021,360050133,9.7
9/25/2021,360050133,5.9
9/28/2021,360050133,7
10/1/2021,360050133,3.3
10/4/2021,360050133,6.5
10/7/2021,360050133,7.9
10/10/2021,360050133,5.3
10/13/2021,360050133,8.3
10/16/2021,360050133,6.6
10/19/2021,360050133,3.1
10/22/2021,360050133,5.9
10/25/2021,360050133,7.8
10/28/2021,360050133,4.4
10/31/2021,360050133,4.5
11/3/2021,360050133,3.5
11/6/2021,360050133,8.9
11/9/2021,360050133,13.2
11/12/2021,360050133,5.2
11/15/2021,360050133,3.3
11/18/2021,360050133,13.7
11/21/2021,360050133,5.2
11/24/2021,360050133,3.4
11/27/2021,360050133,2.1
11/30/2021,360050133,8
12/3/2021,360050133,2.9
12/6/2021,360050133,10.5
12/9/2021,360050133,8.9
12/12/2021,360050133,2.7
12/15/2021,360050133,4.1
12/18/2021,360050133,5
12/21/2021,360050133,12.1
12/24/2021,360050133,10.2
12/27/2021,360050133,3.8
12/30/2021,360050133,15.5
1/1/2022,360050080,10.1
1/2/2022,360050080,7.6
1/3/2022,360050080,7.3
1/4/2022,360050080,9
1/5/2022,360050080,8.5
1/6/2022,360050080,11.1
1/7/2022,360050080,9.8
1/8/2022,360050080,9.4
1/9/2022,360050080,9.2
1/10/2022,360050080,8.2
1/11/2022,360050080,9.6
1/12/2022,360050080,11
1/13/2022,360050080,18.9
1/14/2022,360050080,11.2
1/15/2022,360050080,9.1
1/16/2022,360050080,8
1/17/2022,360050080,6.5
1/18/2022,360050080,8.9
1/19/2022,360050080,9.7
1/20/2022,360050080,9.4
1/21/2022,360050080,7.5
1/22/2022,360050080,7.8
1/23/2022,360050080,10.8
1/24/2022,360050080,10.8
1/25/2022,360050080,12.9
1/26/2022,360050080,6.7
1/27/2022,360050080,8.4
1/28/2022,360050080,13.6
1/29/2022,360050080,6.5
1/30/2022,360050080,9.2
1/31/2022,360050080,11.2
2/1/2022,360050080,10.6
2/2/2022,360050080,11.2
2/3/2022,360050080,9.1
2/4/2022,360050080,4.7
2/5/2022,360050080,7.7
2/6/2022,360050080,6.9
2/7/2022,360050080,9.1
2/8/2022,360050080,7.9
2/9/2022,360050080,11
2/10/2022,360050080,8.4
2/11/2022,360050080,9.8
2/12/2022,360050080,8.2
2/13/2022,360050080,5.9
2/14/2022,360050080,7.2
2/15/2022,360050080,7.9
2/16/2022,360050080,7.8
2/17/2022,360050080,6
2/18/2022,360050080,5.2
2/19/2022,360050080,6.4
2/20/2022,360050080,6
2/21/2022,360050080,10.9
2/22/2022,360050080,10
2/23/2022,360050080,7.6
2/24/2022,360050080,5.5
2/25/2022,360050080,4.9
2/26/2022,360050080,5
2/27/2022,360050080,6.7
2/28/2022,360050080,5
3/1/2022,360050080,7.5
3/2/2022,360050080,9.1
3/5/2022,360050080,9.9
3/6/2022,360050080,12.9
3/7/2022,360050080,10.2
3/8/2022,360050080,2.7
3/9/2022,360050080,4.4
3/10/2022,360050080,8.5
3/11/2022,360050080,8.1
3/12/2022,360050080,2.8
3/13/2022,360050080,6.3
3/14/2022,360050080,7.8
3/16/2022,360050080,10.2
3/17/2022,360050080,10.7
3/22/2022,360050080,2
3/23/2022,360050080,3
3/24/2022,360050080,2.1
3/25/2022,360050080,4.4
3/26/2022,360050080,3.8
3/27/2022,360050080,2.5
3/28/2022,360050080,3.1
3/29/2022,360050080,4
3/30/2022,360050080,4.7
3/31/2022,360050080,13.2
4/1/2022,360050080,3.5
4/2/2022,360050080,3.4
4/3/2022,360050080,5.2
4/4/2022,360050080,3.5
4/5/2022,360050080,6.6
4/6/2022,360050080,3.5
4/7/2022,360050080,3.3
4/9/2022,360050080,2.1
4/10/2022,360050080,1.4
4/11/2022,360050080,3.9
4/12/2022,360050080,6.2
4/13/2022,360050080,13.9
4/14/2022,360050080,11.4
4/15/2022,360050080,1.5
4/23/2022,360050080,6.2
4/24/2022,360050080,5.8
4/25/2022,360050080,4
4/26/2022,360050080,5.3
4/27/2022,360050080,1.1
4/28/2022,360050080,1.7
5/1/2022,360050080,5.2
5/2/2022,360050080,4.9
5/3/2022,360050080,1.8
5/4/2022,360050080,4.2
5/5/2022,360050080,2.6
5/8/2022,360050080,1.4
5/9/2022,360050080,2.2
5/10/2022,360050080,2.6
5/11/2022,360050080,6.8
5/12/2022,360050080,3
5/13/2022,360050080,2.2
5/14/2022,360050080,3.7
5/17/2022,360050080,2.3
5/18/2022,360050080,2.5
5/19/2022,360050080,5.1
5/20/2022,360050080,7.9
5/21/2022,360050080,14.2
5/22/2022,360050080,10.7
5/23/2022,360050080,-1.2
5/24/2022,360050080,1.8
5/25/2022,360050080,1.9
5/26/2022,360050080,2.7
5/27/2022,360050080,4.1
5/28/2022,360050080,2.5
5/29/2022,360050080,4.4
5/30/2022,360050080,10
6/1/2022,360050080,2.3
6/2/2022,360050080,4.2
6/3/2022,360050080,5.2
6/4/2022,360050080,4.7
6/5/2022,360050080,1.8
6/6/2022,360050080,4.2
6/7/2022,360050080,2.7
6/8/2022,360050080,6.1
6/9/2022,360050080,0
6/10/2022,360050080,0.9
6/11/2022,360050080,2.9
6/12/2022,360050080,3.4
6/13/2022,360050080,6
6/14/2022,360050080,2.1
6/15/2022,360050080,3
6/16/2022,360050080,0.4
6/17/2022,360050080,5.3
6/18/2022,360050080,0.2
6/19/2022,360050080,0.7
6/20/2022,360050080,4
6/21/2022,360050080,11.2
6/22/2022,360050080,5.5
6/23/2022,360050080,3.4
6/24/2022,360050080,6.8
6/25/2022,360050080,8.5
6/26/2022,360050080,7.5
6/27/2022,360050080,5
6/28/2022,360050080,1.4
6/29/2022,360050080,6.7
6/30/2022,360050080,7.8
7/1/2022,360050080,11.4
7/2/2022,360050080,4.8
7/3/2022,360050080,2.7
7/4/2022,360050080,16.5
7/5/2022,360050080,10.3
7/6/2022,360050080,1.6
7/7/2022,360050080,0.3
7/8/2022,360050080,5.1
7/9/2022,360050080,4.3
7/10/2022,360050080,2.2
7/11/2022,360050080,3.7
7/12/2022,360050080,7.5
7/13/2022,360050080,6
7/14/2022,360050080,4.2
7/15/2022,360050080,5.2
7/16/2022,360050080,7.5
7/17/2022,360050080,10
7/18/2022,360050080,10.5
7/19/2022,360050080,5.4
7/20/2022,360050080,10.7
7/21/2022,360050080,9.5
7/22/2022,360050080,8.6
7/23/2022,360050080,11.1
7/24/2022,360050080,7.9
7/25/2022,360050080,9.4
7/26/2022,360050080,0.7
7/27/2022,360050080,7.2
7/28/2022,360050080,9.5
7/29/2022,360050080,7.3
7/30/2022,360050080,2.5
7/31/2022,360050080,5
8/1/2022,360050080,4.5
8/2/2022,360050080,3.7
8/3/2022,360050080,3.2
8/4/2022,360050080,9.1
8/5/2022,360050080,7.2
8/6/2022,360050080,4
8/7/2022,360050080,3.1
8/8/2022,360050080,5.3
8/9/2022,360050080,6
8/10/2022,360050080,2.1
8/11/2022,360050080,4.5
8/12/2022,360050080,0.3
8/13/2022,360050080,0.7
8/14/2022,360050080,2.4
8/15/2022,360050080,3
8/16/2022,360050080,3.2
8/17/2022,360050080,3.1
8/18/2022,360050080,4.8
8/19/2022,360050080,4.9
8/20/2022,360050080,5.7
8/21/2022,360050080,2.6
8/22/2022,360050080,2.6
8/23/2022,360050080,3.2
8/24/2022,360050080,3.7
8/25/2022,360050080,5.5
8/26/2022,360050080,12.7
8/27/2022,360050080,8.9
8/28/2022,360050080,6.2
8/29/2022,360050080,6.3
8/30/2022,360050080,2.9
8/31/2022,360050080,1.6
9/1/2022,360050080,2.9
9/2/2022,360050080,1.1
9/3/2022,360050080,1.8
9/4/2022,360050080,5.4
9/5/2022,360050080,7.2
9/6/2022,360050080,2.8
9/7/2022,360050080,1.5
9/8/2022,360050080,3
9/9/2022,360050080,4.5
9/10/2022,360050080,6.5
9/11/2022,360050080,4.6
9/12/2022,360050080,3.8
9/13/2022,360050080,3.4
9/14/2022,360050080,4.3
9/15/2022,360050080,2.4
9/16/2022,360050080,2.8
9/17/2022,360050080,3.6
9/18/2022,360050080,7.9
9/19/2022,360050080,9.4
9/20/2022,360050080,3.4
9/21/2022,360050080,4
9/22/2022,360050080,4.9
9/23/2022,360050080,0
9/24/2022,360050080,1.3
9/25/2022,360050080,5.3
9/26/2022,360050080,3.4
9/27/2022,360050080,3.5
9/28/2022,360050080,2
9/29/2022,360050080,1.3
9/30/2022,360050080,2.1
11/1/2022,360050080,6.5
11/2/2022,360050080,9.1
11/3/2022,360050080,9
11/4/2022,360050080,10.7
11/5/2022,360050080,5.6
11/6/2022,360050080,6.7
11/7/2022,360050080,4.2
11/8/2022,360050080,4
11/9/2022,360050080,4.5
11/10/2022,360050080,5.4
11/15/2022,360050080,4
11/16/2022,360050080,2.9
11/17/2022,360050080,5.5
11/18/2022,360050080,6.7
11/19/2022,360050080,5.4
11/20/2022,360050080,6.9
11/21/2022,360050080,5.4
11/22/2022,360050080,8.9
11/23/2022,360050080,10.7
11/24/2022,360050080,7.7
11/25/2022,360050080,5.9
11/26/2022,360050080,6.3
11/27/2022,360050080,7
11/28/2022,360050080,6.1
11/29/2022,360050080,8.3
11/30/2022,360050080,4.8
12/1/2022,360050080,7.2
12/2/2022,360050080,10.1
12/3/2022,360050080,4.9
12/4/2022,360050080,8.8
12/5/2022,360050080,10.4
12/6/2022,360050080,9.8
12/7/2022,360050080,9.5
12/8/2022,360050080,4
12/9/2022,360050080,4.6
12/10/2022,360050080,6.1
12/11/2022,360050080,5.7
12/12/2022,360050080,6.2
12/13/2022,360050080,5.6
12/14/2022,360050080,5.2
12/15/2022,360050080,4.7
12/16/2022,360050080,3.7
12/17/2022,360050080,6.9
12/18/2022,360050080,7.9
12/19/2022,360050080,7.2
12/20/2022,360050080,6.3
12/21/2022,360050080,10.9
12/22/2022,360050080,7.5
12/23/2022,360050080,6.6
12/24/2022,360050080,11.1
12/25/2022,360050080,9.1
12/26/2022,360050080,8.6
12/27/2022,360050080,10.5
12/28/2022,360050080,12.4
12/29/2022,360050080,16.8
12/30/2022,360050080,24.6
12/31/2022,360050080,16.3
1/5/2022,360050110,7.7
1/8/2022,360050110,4.8
1/11/2022,360050110,4.9
1/14/2022,360050110,10.9
1/17/2022,360050110,4.5
1/20/2022,360050110,7.2
1/23/2022,360050110,12.2
1/26/2022,360050110,3.8
2/4/2022,360050110,3.8
2/7/2022,360050110,10.1
2/10/2022,360050110,10.4
2/13/2022,360050110,4.7
2/16/2022,360050110,9.9
2/19/2022,360050110,4.6
2/22/2022,360050110,12.5
3/3/2022,360050110,6.1
3/12/2022,360050110,5.1
3/15/2022,360050110,8.7
3/18/2022,360050110,10.5
3/21/2022,360050110,2.7
3/24/2022,360050110,3
3/30/2022,360050110,5.5
4/2/2022,360050110,2.8
4/5/2022,360050110,6.8
4/8/2022,360050110,3.8
4/11/2022,360050110,3.6
4/14/2022,360050110,12.4
4/17/2022,360050110,2.1
4/20/2022,360050110,3.6
4/23/2022,360050110,4.5
5/8/2022,360050110,5
5/11/2022,360050110,7.7
5/14/2022,360050110,6.9
5/17/2022,360050110,4.5
5/20/2022,360050110,11.7
5/23/2022,360050110,2.9
5/29/2022,360050110,6.2
6/1/2022,360050110,6.5
6/4/2022,360050110,8.1
6/7/2022,360050110,5.7
6/10/2022,360050110,4.4
6/16/2022,360050110,5.3
6/19/2022,360050110,3.2
6/22/2022,360050110,9.7
6/25/2022,360050110,10.2
6/28/2022,360050110,4.7
7/1/2022,360050110,13.4
7/4/2022,360050110,12.5
7/7/2022,360050110,4.1
7/10/2022,360050110,5.7
7/13/2022,360050110,8.4
7/16/2022,360050110,8.8
7/19/2022,360050110,9.6
7/22/2022,360050110,10.7
7/25/2022,360050110,12.8
7/28/2022,360050110,11.2
7/31/2022,360050110,5.9
8/3/2022,360050110,6.4
8/6/2022,360050110,6.2
8/9/2022,360050110,8.4
8/12/2022,360050110,4.1
8/15/2022,360050110,5.2
8/18/2022,360050110,7
8/21/2022,360050110,6.4
8/24/2022,360050110,6.2
8/27/2022,360050110,11.9
8/30/2022,360050110,6
9/2/2022,360050110,4.5
9/5/2022,360050110,10.1
9/8/2022,360050110,5.9
9/11/2022,360050110,7.4
9/14/2022,360050110,5.7
9/17/2022,360050110,4.6
9/20/2022,360050110,6
9/23/2022,360050110,1.8
9/26/2022,360050110,4.6
9/29/2022,360050110,2.7
10/2/2022,360050110,4.1
10/5/2022,360050110,4
10/8/2022,360050110,2.3
10/11/2022,360050110,9.2
10/14/2022,360050110,6
10/17/2022,360050110,8.4
10/20/2022,360050110,5.3
10/23/2022,360050110,7.2
10/26/2022,360050110,5
10/29/2022,360050110,6.3
11/1/2022,360050110,7.3
11/4/2022,360050110,10.8
11/7/2022,360050110,6.1
11/10/2022,360050110,8.1
11/13/2022,360050110,3
11/16/2022,360050110,3
11/19/2022,360050110,7.5
11/22/2022,360050110,10.2
11/25/2022,360050110,7
11/28/2022,360050110,2.8
12/1/2022,360050110,3.6
12/4/2022,360050110,4.7
12/7/2022,360050110,9.1
12/10/2022,360050110,3.4
12/13/2022,360050110,5.1
12/16/2022,360050110,2.6
12/19/2022,360050110,4.8
12/22/2022,360050110,8.3
12/28/2022,360050110,13.3
1/1/2022,360050110,9.8
1/2/2022,360050110,6
1/3/2022,360050110,3.8
1/4/2022,360050110,6.1
1/5/2022,360050110,9.9
1/6/2022,360050110,12.8
1/7/2022,360050110,8.7
1/8/2022,360050110,6.2
1/9/2022,360050110,11.1
1/10/2022,360050110,6.5
1/11/2022,360050110,5.7
1/12/2022,360050110,11
1/13/2022,360050110,20.5
1/14/2022,360050110,12.9
1/15/2022,360050110,6.3
1/16/2022,360050110,7.7
1/17/2022,360050110,6.5
1/18/2022,360050110,4.1
1/19/2022,360050110,9.7
1/20/2022,360050110,8.3
1/21/2022,360050110,6.1
1/22/2022,360050110,8
1/23/2022,360050110,14.2
1/24/2022,360050110,17
1/25/2022,360050110,16.7
1/26/2022,360050110,5
1/27/2022,360050110,7.4
1/28/2022,360050110,25.5
1/29/2022,360050110,8.2
1/30/2022,360050110,6.5
1/31/2022,360050110,8.9
2/1/2022,360050110,11.1
2/2/2022,360050110,14.9
2/3/2022,360050110,12.1
2/4/2022,360050110,5.4
2/5/2022,360050110,5.9
2/6/2022,360050110,5.7
2/7/2022,360050110,12.6
2/8/2022,360050110,11.7
2/9/2022,360050110,16.4
2/10/2022,360050110,12.7
2/11/2022,360050110,9.1
2/12/2022,360050110,7
2/13/2022,360050110,7.2
2/14/2022,360050110,5.6
2/15/2022,360050110,7.2
2/16/2022,360050110,11.6
2/17/2022,360050110,7.8
2/18/2022,360050110,3.9
2/19/2022,360050110,6.3
2/20/2022,360050110,5.2
2/21/2022,360050110,12.4
2/22/2022,360050110,15.8
2/23/2022,360050110,8.3
2/24/2022,360050110,5.6
2/25/2022,360050110,6.1
2/26/2022,360050110,5.9
2/27/2022,360050110,10.6
2/28/2022,360050110,4.1
3/1/2022,360050110,8
3/2/2022,360050110,17
3/3/2022,360050110,7.5
3/4/2022,360050110,6.2
3/5/2022,360050110,13.5
3/8/2022,360050110,2.6
3/9/2022,360050110,5.3
3/10/2022,360050110,15.5
3/11/2022,360050110,15.2
3/12/2022,360050110,6
4/22/2022,360050110,6.2
4/23/2022,360050110,4.7
4/24/2022,360050110,6.3
4/25/2022,360050110,5.2
4/26/2022,360050110,9.1
4/27/2022,360050110,4
4/28/2022,360050110,3.7
4/29/2022,360050110,4.6
4/30/2022,360050110,5.1
5/1/2022,360050110,7.4
5/2/2022,360050110,8.2
5/3/2022,360050110,5.4
5/4/2022,360050110,8.2
5/5/2022,360050110,5.7
5/6/2022,360050110,7.6
5/7/2022,360050110,6.2
5/8/2022,360050110,4.9
5/9/2022,360050110,5.3
5/10/2022,360050110,5.1
5/11/2022,360050110,10.2
5/12/2022,360050110,5.3
5/13/2022,360050110,5.4
5/14/2022,360050110,8.3
5/15/2022,360050110,8.5
5/16/2022,360050110,9.1
5/17/2022,360050110,4.7
5/18/2022,360050110,4.3
5/19/2022,360050110,9.2
5/20/2022,360050110,14.4
5/21/2022,360050110,16.4
5/22/2022,360050110,13.9
5/23/2022,360050110,3.4
5/24/2022,360050110,4.5
5/25/2022,360050110,5.2
5/26/2022,360050110,6.6
5/27/2022,360050110,8.5
5/28/2022,360050110,5.8
5/29/2022,360050110,6.8
5/30/2022,360050110,11.5
5/31/2022,360050110,10.9
6/1/2022,360050110,7.6
6/2/2022,360050110,8.2
6/3/2022,360050110,9
6/4/2022,360050110,7.4
6/5/2022,360050110,4.1
6/6/2022,360050110,5.8
6/7/2022,360050110,5.3
6/8/2022,360050110,8.8
6/9/2022,360050110,5.4
6/10/2022,360050110,5.3
6/11/2022,360050110,7.6
6/12/2022,360050110,7.6
6/13/2022,360050110,9.9
6/14/2022,360050110,6.1
6/15/2022,360050110,6.9
6/16/2022,360050110,5.2
6/17/2022,360050110,9.3
6/18/2022,360050110,3.7
6/19/2022,360050110,4.2
6/20/2022,360050110,7.1
6/21/2022,360050110,12.7
6/22/2022,360050110,8.6
6/23/2022,360050110,6.9
6/24/2022,360050110,9.4
6/25/2022,360050110,10.6
6/26/2022,360050110,11.6
6/27/2022,360050110,8.3
6/28/2022,360050110,4.5
6/29/2022,360050110,7.2
6/30/2022,360050110,9.3
7/1/2022,360050110,13.4
7/2/2022,360050110,8.5
7/3/2022,360050110,7
7/4/2022,360050110,9.5
7/5/2022,360050110,11
7/6/2022,360050110,6.1
7/7/2022,360050110,4.6
7/8/2022,360050110,7.8
7/9/2022,360050110,9.1
7/10/2022,360050110,5.9
7/11/2022,360050110,6.4
7/12/2022,360050110,8.7
7/13/2022,360050110,8.9
7/14/2022,360050110,7.9
7/15/2022,360050110,7.4
7/16/2022,360050110,8.7
7/17/2022,360050110,9.3
7/18/2022,360050110,8.8
7/19/2022,360050110,10.1
7/20/2022,360050110,14.4
7/21/2022,360050110,11.9
7/22/2022,360050110,11.9
7/23/2022,360050110,13.1
7/24/2022,360050110,11.7
7/25/2022,360050110,11.3
7/26/2022,360050110,5.6
7/27/2022,360050110,8
7/28/2022,360050110,9.9
7/29/2022,360050110,8.9
7/30/2022,360050110,5.7
7/31/2022,360050110,5.9
8/1/2022,360050110,7.7
8/2/2022,360050110,9.7
8/3/2022,360050110,6.8
8/4/2022,360050110,11.2
8/5/2022,360050110,9.6
8/6/2022,360050110,5.8
8/7/2022,360050110,5.9
8/8/2022,360050110,6.8
8/9/2022,360050110,7.2
8/10/2022,360050110,5.5
8/11/2022,360050110,7.6
8/12/2022,360050110,4.3
8/13/2022,360050110,4
8/14/2022,360050110,4.8
8/15/2022,360050110,5
8/16/2022,360050110,5.6
8/17/2022,360050110,7.2
8/18/2022,360050110,8.3
8/19/2022,360050110,9.2
8/20/2022,360050110,10.4
8/21/2022,360050110,6.2
8/22/2022,360050110,5.9
8/23/2022,360050110,6.5
8/24/2022,360050110,7.4
8/25/2022,360050110,9
8/26/2022,360050110,14.5
8/27/2022,360050110,11.2
8/28/2022,360050110,9.2
8/29/2022,360050110,8.8
8/30/2022,360050110,5.9
8/31/2022,360050110,6
9/1/2022,360050110,6
9/2/2022,360050110,3.7
9/3/2022,360050110,4.5
