"","Date","Source","Site.ID","POC","Daily.Max.8.hour.CO.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"266","09/23/2021","AQS",360050133,1,0.2,"ppm",2,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"267","09/24/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"268","09/25/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"269","09/26/2021","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"270","09/27/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"271","09/28/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"272","09/29/2021","AQS",360050133,1,0.2,"ppm",2,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"273","09/30/2021","AQS",360050133,1,0.2,"ppm",2,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"274","10/01/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"275","10/02/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"276","10/03/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"277","10/04/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"278","10/05/2021","AQS",360050133,1,0.2,"ppm",2,"PFIZER LAB SITE",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"279","10/06/2021","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",11,46,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"280","10/07/2021","AQS",360050133,1,0.6,"ppm",7,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"281","10/08/2021","AQS",360050133,1,0.6,"ppm",7,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"282","10/09/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"283","10/10/2021","AQS",360050133,1,0.2,"ppm",2,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"284","10/11/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"285","10/12/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"286","10/13/2021","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"287","10/14/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"288","10/15/2021","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"289","10/16/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"290","10/17/2021","AQS",360050133,1,0.2,"ppm",2,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"291","10/18/2021","AQS",360050133,1,0.2,"ppm",2,"PFIZER LAB SITE",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"292","10/19/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"293","10/20/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"294","10/21/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"295","10/22/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"296","10/23/2021","AQS",360050133,1,0.2,"ppm",2,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"297","10/24/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"298","10/25/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"299","10/26/2021","AQS",360050133,1,0.2,"ppm",2,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"300","10/27/2021","AQS",360050133,1,0.2,"ppm",2,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"301","10/28/2021","AQS",360050133,1,0.2,"ppm",2,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"302","10/29/2021","AQS",360050133,1,0.2,"ppm",2,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"303","10/30/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"304","10/31/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"305","11/01/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"306","11/02/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"307","11/03/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"308","11/04/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"309","11/05/2021","AQS",360050133,1,0.7,"ppm",8,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"310","11/06/2021","AQS",360050133,1,0.9,"ppm",10,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"311","11/07/2021","AQS",360050133,1,1,"ppm",11,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"312","11/08/2021","AQS",360050133,1,0.8,"ppm",9,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"313","11/09/2021","AQS",360050133,1,0.9,"ppm",10,"PFIZER LAB SITE",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"314","11/10/2021","AQS",360050133,1,0.8,"ppm",9,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"315","11/11/2021","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"316","11/12/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"317","11/13/2021","AQS",360050133,1,0.8,"ppm",9,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"318","11/14/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"319","11/15/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"320","11/16/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"321","11/17/2021","AQS",360050133,1,0.6,"ppm",7,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"322","11/18/2021","AQS",360050133,1,0.8,"ppm",9,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"323","11/19/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"324","11/20/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"325","11/21/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"326","11/22/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"327","11/23/2021","AQS",360050133,1,0.2,"ppm",2,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"328","11/24/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"329","11/25/2021","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"330","11/26/2021","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"331","11/27/2021","AQS",360050133,1,0.2,"ppm",2,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"332","11/28/2021","AQS",360050133,1,0.6,"ppm",7,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"333","11/29/2021","AQS",360050133,1,0.7,"ppm",8,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"334","11/30/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"335","12/01/2021","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"336","12/02/2021","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"337","12/03/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"338","12/04/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"339","12/05/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"340","12/06/2021","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"341","12/07/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"342","12/08/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"343","12/09/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"344","12/10/2021","AQS",360050133,1,0.9,"ppm",10,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"345","12/11/2021","AQS",360050133,1,0.9,"ppm",10,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"346","12/12/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"347","12/13/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"348","12/14/2021","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"349","12/15/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"350","12/16/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"351","12/17/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"352","12/18/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"353","12/19/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"354","12/20/2021","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"355","12/21/2021","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"356","12/22/2021","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"357","12/23/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"358","12/24/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"359","12/25/2021","AQS",360050133,1,0.9,"ppm",10,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"360","12/26/2021","AQS",360050133,1,0.8,"ppm",9,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"361","12/27/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"362","12/28/2021","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"363","12/29/2021","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"364","12/30/2021","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"365","12/31/2021","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"366","01/01/2022","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",19,79,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"367","01/02/2022","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"368","01/03/2022","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"369","01/04/2022","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",17,71,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"370","01/05/2022","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"371","01/06/2022","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"372","01/07/2022","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"373","01/08/2022","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"374","01/09/2022","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"375","01/10/2022","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"376","01/11/2022","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"377","01/12/2022","AQS",360050133,1,0.6,"ppm",7,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"378","01/13/2022","AQS",360050133,1,1.6,"ppm",18,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"379","01/14/2022","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"380","01/15/2022","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"381","01/16/2022","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"382","01/17/2022","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"383","01/18/2022","AQS",360050133,1,0.3,"ppm",3,"PFIZER LAB SITE",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"384","01/19/2022","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"385","01/20/2022","AQS",360050133,1,0.5,"ppm",6,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"386","01/21/2022","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"387","01/22/2022","AQS",360050133,1,0.4,"ppm",5,"PFIZER LAB SITE",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
